fdc_id,name,food_category_id,allergens,diets,min_age_months,max_age_months
170224,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170225,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,,"High-Protein,Low-Fat",24,
170226,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,,"High-Protein,Low-Fat",24,
170227,"Beef, round, bottom round roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170228,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170229,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170230,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170231,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170232,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170233,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,,"High-Protein,Low-Fat",24,
170234,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,,"High-Protein,Low-Fat",24,
170235,"Beef, round, top round, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,,"High-Protein,Low-Fat",24,
170236,"Beef, round, top round, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,,"High-Protein,Low-Fat",24,
170237,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
170238,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
170239,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
170240,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
170241,"Puddings, banana, dry mix, regular, with added oil",19,,"Vegan,Vegetarian,Vitamin-Rich",24,
170242,"Puddings, lemon, dry mix, regular, with added oil, potassium, sodium",19,,"Vegan,Vegetarian",24,
170243,"Puddings, tapioca, dry mix, with no added salt",19,,"Low Sodium,Vegan,Vegetarian",24,
170244,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched",23,Milk,Vegetarian,24,
170245,"Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour",23,Milk,Vegetarian,24,
170246,"Snacks, popcorn, air-popped (Unsalted)",23,,"Low Sodium,Vegan,Vegetarian",48,
170247,"Snacks, popcorn, oil-popped, white popcorn, salt added",23,,"Vegan,Vegetarian",48,
170248,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",23,Soybeans,"Vegan,Vegetarian,Vitamin-Rich",24,
170249,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted",23,Cereals containing gluten,"Low Sodium,Vegan,Vegetarian",24,
170250,"Snacks, rice cakes, brown rice, plain, unsalted",23,,"Low Sodium,Vegan,Vegetarian",24,
170251,"Snacks, rice cakes, brown rice, buckwheat, unsalted",23,,"Low Sodium,Vegan,Vegetarian",24,
170252,"Snacks, rice cakes, brown rice, multigrain, unsalted",23,,"Low Sodium,Vegan,Vegetarian",24,
170253,"Potato chips, without salt, reduced fat",23,,"Low Sodium,Low-Fat,Vegan,Vegetarian,Vitamin-Rich",24,
170254,"Snacks, tortilla chips, low fat, unsalted",23,,"Low Sodium,Low-Fat,Vegan,Vegetarian",24,
170255,"Frozen novelties, juice type, POPSICLE SCRIBBLERS",19,,"Vegan,Vegetarian,Vitamin-Rich",24,
170256,"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour",23,Milk,Vegetarian,24,
170257,"Sweeteners, tabletop, sucralose, SPLENDA packets",19,,"No Added Sugar,Vegan,Vegetarian",24,
170258,"Frozen novelties, No Sugar Added, FUDGSICLE pops",19,"Milk,Soybeans","No Added Sugar,Vegetarian",24,
170259,"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops",19,,"No Added Sugar,Vegan,Vegetarian",24,
170260,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added",19,Milk,"Fat-Free,Low-Fat,No Added Sugar,Vegetarian",24,
170261,"Ice creams, BREYERS, All Natural Light Vanilla",19,Milk,"Low-Fat,Vegetarian",24,
170262,"Ice creams, BREYERS, No Sugar Added, Butter Pecan",19,"Milk,Nuts,Nuts (pecans)","No Added Sugar,Vegetarian",48,
170263,"Ice creams, BREYERS, No Sugar Added, French Vanilla",19,"Eggs,Milk","No Added Sugar,Vegetarian",24,
170264,"Ice creams, BREYERS, No Sugar Added, Vanilla",19,Milk,"No Added Sugar,Vegetarian",24,
170265,"Ice creams, BREYERS, No Sugar Added, Vanilla Fudge Twirl",19,"Milk,Soybeans","No Added Sugar,Vegetarian",24,
170266,"Frozen novelties, No Sugar Added CREAMSICLE Pops",19,Milk,"No Added Sugar,Vegetarian",24,
170267,"Frozen novelties, Sugar Free, CREAMSICLE Pops",19,Milk,"No Added Sugar,Vegetarian",24,
170268,"Ice creams, BREYERS, All Natural Light French Chocolate",19,"Eggs,Milk","Low-Fat,Vegetarian",24,
170269,"Ice creams, BREYERS, 98% Fat Free Chocolate",19,Milk,"Fat-Free,Low-Fat,Vegetarian",24,
170270,"Ice creams, regular, low carbohydrate, chocolate",19,"Eggs,Milk","Low-Carb,Vegetarian",24,
170271,"Chocolate, dark, 45- 59% cacao solids",19,"Milk,Soybeans",Vegetarian,24,
170272,"Chocolate, dark, 60-69% cacao solids",19,"Milk,Soybeans",Vegetarian,24,
170273,"Chocolate, dark, 70-85% cacao solids",19,Soybeans,"Vegan,Vegetarian",24,
170274,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",19,"Milk,Soybeans",Vegetarian,24,
170275,"Candies, crispy bar with peanut butter filling",19,"Cereals containing gluten,Milk,Peanuts,Soybeans",Vegetarian,48,
170276,"Syrup, maple, Canadian",19,,"Vegan,Vegetarian",24,
170277,"Sweetener, syrup, agave",19,,"Vegan,Vegetarian",24,
170278,"Candies, NESTLE, BUTTERFINGER Crisp",19,"Cereals containing gluten,Milk,Peanuts,Soybeans",Vegetarian,48,
170279,"Candies, fruit snacks, with high vitamin C",19,,"Vegan,Vegetarian,Vitamin-Rich",24,
170280,"Jams, preserves, marmalades, sweetened with fruit juice",19,,"Vegan,Vegetarian,Vitamin-Rich",24,
170281,"Candies, Tamarind",19,,"Vegan,Vegetarian",24,
170282,"Candies, coconut bar, not chocolate covered",19,"Eggs,Nuts,Nuts (coconut)",Vegetarian,48,
170283,"Barley, hulled",20,"Cereals containing gluten,Cereals containing gluten (barley)","Vegan,Vegetarian",24,
170284,"Barley, pearled, raw",20,"Cereals containing gluten,Cereals containing gluten (barley)","Vegan,Vegetarian",24,
170285,"Barley, pearled, cooked",20,"Cereals containing gluten,Cereals containing gluten (barley)","Vegan,Vegetarian",24,
170286,Buckwheat,20,,"Vegan,Vegetarian",24,
170287,"Bulgur, cooked",20,Cereals containing gluten,"Vegan,Vegetarian",24,
170288,"Corn grain, yellow",20,,"Vegan,Vegetarian",24,
170289,"Corn bran, crude",20,,"Vegan,Vegetarian",24,
170290,"Corn flour, whole-grain, yellow",20,,"Vegan,Vegetarian",24,
170291,"Fast foods, nachos, with cheese",21,Milk,"High-Protein,Vegetarian",24,
170292,"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes",21,Milk,High-Protein,24,
170293,"Fast foods, cheeseburger, double, regular patty and bun, with condiments",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170294,"Fast foods, cheeseburger; single, large patty; plain",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170295,"Fast foods, chicken fillet sandwich, plain with pickles",21,"Cereals containing gluten,Milk",High-Protein,24,
170296,"Fast foods, fish sandwich, with tartar sauce",21,"Cereals containing gluten,Eggs,Fish,Soybeans","High-Protein,Pescatarian",24,
170297,"Fast foods, fish sandwich, with tartar sauce and cheese",21,"Cereals containing gluten,Eggs,Fish,Milk,Soybeans","High-Protein,Pescatarian",24,
170298,"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170299,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",21,"Cereals containing gluten,Eggs,Fish,Soybeans","High-Protein,Pescatarian",24,
170300,"Fast foods, coleslaw",21,Eggs,Vegetarian,24,
170301,"Fast foods, hush puppies",21,"Cereals containing gluten,Eggs,Milk",Vegetarian,24,
170302,"Fast food, biscuit",21,"Cereals containing gluten,Milk",Vegetarian,24,
170303,"CHICK-FIL-A, Chick-n-Strips",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170304,"CHICK-FIL-A, hash browns",21,,"Vegan,Vegetarian,Vitamin-Rich",24,
170305,"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Cheese Pizza, frozen",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
170306,"Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce",21,"Cereals containing gluten,Soybeans",High-Protein,24,
170307,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170308,"Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170309,"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170310,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato",21,"Cereals containing gluten,Milk",High-Protein,24,
170311,"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato",21,"Cereals containing gluten,Milk",High-Protein,24,
170312,"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170313,"Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread",21,Cereals containing gluten,High-Protein,24,
170314,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170315,"SUBWAY, cold cut sub on white bread with lettuce and tomato",21,Cereals containing gluten,High-Protein,24,
170316,"SUBWAY, tuna sub on white bread with lettuce and tomato",21,"Cereals containing gluten,Eggs,Fish","High-Protein,Pescatarian",24,
170317,"Pizza, cheese topping, regular crust, frozen, cooked",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
170318,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170319,"McDONALD'S, FILET-O-FISH",21,"Cereals containing gluten,Eggs,Fish,Milk,Soybeans","High-Protein,Pescatarian",24,
170320,"McDONALD'S, Cheeseburger",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170321,"McDONALD'S, QUARTER POUNDER",21,"Cereals containing gluten,Soybeans",High-Protein,24,
170322,"WENDY'S, CLASSIC SINGLE Hamburger, with cheese",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170323,"WENDY'S, Jr. Hamburger, without cheese",21,"Cereals containing gluten,Eggs,Soybeans",High-Protein,24,
170324,"WENDY'S, Jr. Hamburger, with cheese",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170325,"WENDY'S, CLASSIC DOUBLE, with cheese",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170326,"WENDY'S, Frosty Dairy Dessert",21,"Milk,Soybeans",Vegetarian,24,
170327,"BURGER KING, french fries",21,Cereals containing gluten,"Vegetarian,Vitamin-Rich",24,
170328,"BURGER KING, Hamburger",21,"Cereals containing gluten,Sesame seeds",High-Protein,24,
170329,"BURGER KING, Cheeseburger",21,"Cereals containing gluten,Milk,Sesame seeds",High-Protein,24,
170330,"BURGER KING, Premium Fish Sandwich",21,"Cereals containing gluten,Eggs,Fish,Soybeans","High-Protein,Pescatarian",24,
170331,"BURGER KING, Original Chicken Sandwich",21,"Cereals containing gluten,Eggs,Sesame seeds,Soybeans",High-Protein,24,
170332,"TACO BELL, Original Taco with beef, cheese and lettuce",21,Milk,High-Protein,24,
170333,"TACO BELL, Soft Taco with beef, cheese and lettuce",21,"Cereals containing gluten,Milk",High-Protein,24,
170334,"TACO BELL, BURRITO SUPREME with chicken",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170335,"TACO BELL, BURRITO SUPREME with steak",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170336,"TACO BELL, Nachos",21,Milk,Vegetarian,24,
170337,"TACO BELL, Nachos Supreme",21,Milk,High-Protein,24,
170338,"POPEYES, Spicy Chicken Strips, analyzed 2006",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170339,"KFC, biscuit",21,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
170340,"KFC, Coleslaw",21,"Eggs,Soybeans",Vegetarian,24,
170341,"KFC, Crispy Chicken Strips",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170342,"KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170343,"KFC, Fried Chicken, EXTRA CRISPY, Skin and Breading",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170344,"KFC, Fried Chicken, EXTRA CRISPY, Breast, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170345,"KFC, Fried Chicken, EXTRA CRISPY, Drumstick, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170346,"KFC, Fried Chicken, ORIGINAL RECIPE, Thigh, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170347,"KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170348,"KFC, Fried Chicken, EXTRA CRISPY, Breast, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170349,"KFC, Fried Chicken, EXTRA CRISPY, Drumstick, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
170350,"POPEYES, Fried Chicken, Mild, Skin and Breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170351,"POPEYES, Fried Chicken, Mild, Thigh, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170352,"POPEYES, Fried Chicken, Mild, Wing, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170353,"POPEYES, Fried Chicken, Mild, Breast, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170354,"POPEYES, Fried Chicken, Mild, Drumstick, meat and skin with breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170355,"Yogurt parfait, lowfat, with fruit and granola",21,"Cereals containing gluten,Cereals containing gluten (oats),Milk","Low-Fat,Vegetarian,Vitamin-Rich",24,
170356,"Fast Foods, Fried Chicken, Breast, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170357,"Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170358,"Fast Foods, Fried Chicken, Thigh, meat only, skin and breading removed",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170359,"Fast Foods, Fried Chicken, Thigh, meat and skin and breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170360,"Fast Foods, Fried Chicken, Wing, meat and skin and breading",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170361,"DIGIORNO Pizza, cheese topping, cheese stuffed crust, frozen, baked",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
170362,"DIGIORNO Pizza, cheese topping, rising crust, frozen, baked",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
170363,"DIGIORNO Pizza, supreme topping, rising crust, frozen, baked",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170364,"DIGIORNO Pizza, supreme topping, thin crispy crust, frozen, baked",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170365,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thick crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170366,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thin crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170367,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, regular crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170368,"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
170369,"PIZZA HUT 14"" Pepperoni Pizza, THIN 'N CRISPY Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170370,"DOMINO'S 14"" Pepperoni Pizza, Crunchy Thin Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170371,"DOMINO'S 14"" Sausage Pizza, Crunchy Thin Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170372,"PIZZA HUT 14"" Sausage Pizza, Pan Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
170373,"Pizza, cheese topping, thin crust, frozen, cooked",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
170374,"BURGER KING, Double Cheeseburger",21,"Cereals containing gluten,Milk,Sesame seeds",High-Protein,24,
170375,"Beet greens, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170376,"Beet greens, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170377,"Broadbeans, immature seeds, raw",11,,"High-Protein,Vegan,Vegetarian,Vitamin-Rich",24,
170378,"Broadbeans, immature seeds, cooked, boiled, drained, without salt",11,,"High-Protein,Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170379,"Broccoli, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170380,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170381,"Broccoli raab, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170382,"Broccoli raab, cooked",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170383,"Brussels sprouts, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170384,"Burdock root, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170385,"Butterbur, (fuki), raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170386,"Butterbur, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170387,"Butterbur, canned",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170388,"Cabbage, savoy, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170389,"Cabbage, savoy, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170390,"Cabbage, chinese (pak-choi), raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170391,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170392,"Cabbage, kimchi",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170393,"Carrots, raw",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170394,"Carrots, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170395,"Carrots, canned, regular pack, solids and liquids",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170396,"Carrots, canned, regular pack, drained solids",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
170397,"Cauliflower, cooked, boiled, drained, without salt",11,,"Low Sodium,Vegan,Vegetarian,Vitamin-Rich",24,
170398,"Cauliflower, frozen, unprepared",11,,"Vegan,Vegetarian,Vitamin-Rich",24,
